Date,Adj Close,Return
29/12/1943,11.48,0
30/12/1943,11.69,0.018292683
31/12/1943,11.67,-0.001710864
03/01/1944,11.66,-0.000856898
04/01/1944,11.81,0.012864494
05/01/1944,11.94,0.011007621
06/01/1944,11.89,-0.004187605
07/01/1944,11.87,-0.001682086
10/01/1944,11.85,-0.00168492
11/01/1944,11.92,0.005907173
12/01/1944,11.84,-0.006711409
13/01/1944,11.81,-0.002533784
14/01/1944,11.86,0.0042337
17/01/1944,11.90,0.003372681
18/01/1944,11.87,-0.002521008
19/01/1944,11.88,0.00084246
20/01/1944,11.88,0
21/01/1944,11.90,0.001683502
24/01/1944,11.89,-0.000840336
25/01/1944,11.88,-0.000841043
26/01/1944,11.76,-0.01010101
27/01/1944,11.74,-0.00170068
28/01/1944,11.81,0.005962521
31/01/1944,11.85,0.00338696
01/02/1944,11.83,-0.001687764
02/02/1944,11.80,-0.002535926
03/02/1944,11.70,-0.008474576
04/02/1944,11.60,-0.008547009
07/02/1944,11.56,-0.003448276
08/02/1944,11.67,0.009515571
09/02/1944,11.67,0
10/02/1944,11.75,0.006855184
11/02/1944,11.74,-0.000851064
14/02/1944,11.74,0
15/02/1944,11.82,0.00681431
16/02/1944,11.79,-0.002538071
17/02/1944,11.87,0.006785411
18/02/1944,11.78,-0.00758214
21/02/1944,11.76,-0.001697793
23/02/1944,11.86,0.008503401
24/02/1944,11.88,0.001686341
25/02/1944,11.80,-0.006734007
28/02/1944,11.89,0.007627119
29/02/1944,11.82,-0.0058873
01/03/1944,11.87,0.004230118
02/03/1944,11.88,0.00084246
03/03/1944,11.90,0.001683502
06/03/1944,11.93,0.002521008
07/03/1944,12.01,0.006705784
08/03/1944,12.11,0.008326395
09/03/1944,12.08,-0.002477291
10/03/1944,12.10,0.001655629
13/03/1944,12.24,0.011570248
14/03/1944,12.22,-0.001633987
15/03/1944,12.28,0.004909984
16/03/1944,12.29,0.000814332
17/03/1944,12.31,0.001627339
20/03/1944,12.20,-0.008935825
21/03/1944,12.25,0.004098361
22/03/1944,12.23,-0.001632653
23/03/1944,12.10,-0.010629599
24/03/1944,12.13,0.002479339
27/03/1944,12.10,-0.002473207
28/03/1944,11.98,-0.009917355
29/03/1944,11.95,-0.002504174
30/03/1944,12.03,0.006694561
31/03/1944,12.02,-0.000831255
03/04/1944,11.96,-0.004991681
04/04/1944,11.97,0.00083612
05/04/1944,11.98,0.000835422
06/04/1944,12.04,0.005008347
10/04/1944,12.06,0.00166113
11/04/1944,12.06,0
12/04/1944,11.98,-0.006633499
13/04/1944,11.95,-0.002504174
14/04/1944,11.95,0
17/04/1944,11.94,-0.00083682
18/04/1944,11.73,-0.01758794
19/04/1944,11.69,-0.00341006
20/04/1944,11.78,0.007698888
21/04/1944,11.80,0.001697793
24/04/1944,11.67,-0.011016949
25/04/1944,11.69,0.001713796
26/04/1944,11.76,0.005988024
27/04/1944,11.81,0.004251701
28/04/1944,11.87,0.00508044
01/05/1944,11.96,0.00758214
02/05/1944,11.95,-0.00083612
03/05/1944,12.03,0.006694561
04/05/1944,12.01,-0.00166251
05/05/1944,12.08,0.005828476
08/05/1944,12.09,0.000827815
09/05/1944,12.08,-0.00082713
10/05/1944,12.08,0
11/05/1944,12.09,0.000827815
12/05/1944,12.00,-0.007444169
15/05/1944,11.99,-0.000833333
16/05/1944,12.00,0.000834028
17/05/1944,12.08,0.006666667
18/05/1944,12.10,0.001655629
19/05/1944,12.12,0.001652893
22/05/1944,12.13,0.000825083
23/05/1944,12.17,0.003297609
24/05/1944,12.22,0.004108463
25/05/1944,12.20,-0.001636661
26/05/1944,12.22,0.001639344
29/05/1944,12.27,0.004091653
31/05/1944,12.35,0.006519967
01/06/1944,12.31,-0.003238866
02/06/1944,12.30,-0.000812348
05/06/1944,12.23,-0.005691057
06/06/1944,12.31,0.006541292
07/06/1944,12.30,-0.000812348
08/06/1944,12.25,-0.004065041
09/06/1944,12.27,0.001632653
12/06/1944,12.55,0.022819886
13/06/1944,12.64,0.007171315
14/06/1944,12.66,0.001582278
15/06/1944,12.73,0.005529226
16/06/1944,12.82,0.007069914
19/06/1944,12.95,0.010140406
20/06/1944,12.97,0.001544402
21/06/1944,12.94,-0.00231303
22/06/1944,12.92,-0.001545595
23/06/1944,12.90,-0.001547988
26/06/1944,12.98,0.00620155
27/06/1944,13.02,0.003081664
28/06/1944,12.95,-0.005376344
29/06/1944,12.94,-0.000772201
30/06/1944,12.98,0.00309119
03/07/1944,13.11,0.010015408
05/07/1944,13.18,0.005339436
06/07/1944,13.13,-0.003793627
07/07/1944,13.16,0.002284844
10/07/1944,13.27,0.008358663
11/07/1944,13.25,-0.001507159
12/07/1944,13.27,0.001509434
13/07/1944,13.22,-0.003767898
14/07/1944,13.23,0.00075643
17/07/1944,13.10,-0.009826153
18/07/1944,12.98,-0.009160305
19/07/1944,13.07,0.006933744
20/07/1944,12.96,-0.00841622
21/07/1944,12.78,-0.013888889
24/07/1944,12.70,-0.006259781
25/07/1944,12.80,0.007874016
26/07/1944,12.77,-0.00234375
27/07/1944,12.77,0
28/07/1944,12.70,-0.005481597
31/07/1944,12.71,0.000787402
01/08/1944,12.78,0.005507474
02/08/1944,12.81,0.002347418
03/08/1944,12.73,-0.006245121
04/08/1944,12.61,-0.009426551
07/08/1944,12.67,0.004758128
08/08/1944,12.62,-0.00394633
09/08/1944,12.68,0.004754358
10/08/1944,12.78,0.007886435
11/08/1944,12.83,0.003912363
14/08/1944,12.85,0.001558846
15/08/1944,12.84,-0.00077821
16/08/1944,12.90,0.004672897
17/08/1944,12.98,0.00620155
18/08/1944,13.04,0.004622496
21/08/1944,12.98,-0.004601227
22/08/1944,12.89,-0.006933744
23/08/1944,12.91,0.00155159
24/08/1944,12.83,-0.006196747
25/08/1944,12.80,-0.00233827
28/08/1944,12.80,0
29/08/1944,12.84,0.003125
30/08/1944,12.87,0.002336449
31/08/1944,12.82,-0.003885004
01/09/1944,12.86,0.003120125
05/09/1944,12.78,-0.00622084
06/09/1944,12.47,-0.024256651
07/09/1944,12.43,-0.003207698
08/09/1944,12.41,-0.00160901
11/09/1944,12.48,0.005640612
12/09/1944,12.54,0.004807692
13/09/1944,12.42,-0.009569378
14/09/1944,12.35,-0.005636071
15/09/1944,12.45,0.008097166
18/09/1944,12.53,0.006425703
19/09/1944,12.64,0.008778931
20/09/1944,12.66,0.001582278
21/09/1944,12.62,-0.003159558
22/09/1944,12.65,0.002377179
25/09/1944,12.76,0.008695652
26/09/1944,12.73,-0.002351097
27/09/1944,12.73,0
28/09/1944,12.69,-0.003142184
29/09/1944,12.74,0.00394011
02/10/1944,12.80,0.004709576
03/10/1944,12.80,0
04/10/1944,12.87,0.00546875
05/10/1944,12.95,0.006216006
06/10/1944,12.97,0.001544402
09/10/1944,12.89,-0.00616808
10/10/1944,12.93,0.003103181
11/10/1944,13.01,0.006187162
13/10/1944,13.02,0.00076864
16/10/1944,12.95,-0.005376344
17/10/1944,13.00,0.003861004
18/10/1944,13.07,0.005384615
19/10/1944,13.04,-0.002295333
20/10/1944,13.02,-0.001533742
23/10/1944,12.80,-0.016897081
24/10/1944,12.83,0.00234375
25/10/1944,12.83,0
26/10/1944,12.73,-0.007794232
27/10/1944,12.75,0.001571092
30/10/1944,12.76,0.000784314
31/10/1944,12.78,0.001567398
01/11/1944,12.83,0.003912363
02/11/1944,12.90,0.005455963
03/11/1944,12.89,-0.000775194
06/11/1944,12.96,0.005430566
08/11/1944,12.94,-0.00154321
09/11/1944,12.97,0.002318393
10/11/1944,12.98,0.00077101
13/11/1944,12.87,-0.008474576
14/11/1944,12.71,-0.012432012
15/11/1944,12.68,-0.002360346
16/11/1944,12.69,0.000788644
17/11/1944,12.67,-0.001576044
20/11/1944,12.72,0.00394633
21/11/1944,12.81,0.007075472
22/11/1944,12.82,0.00078064
24/11/1944,12.75,-0.005460218
27/11/1944,12.79,0.003137255
28/11/1944,12.78,-0.000781861
29/11/1944,12.85,0.005477308
30/11/1944,12.83,-0.00155642
01/12/1944,12.80,-0.00233827
04/12/1944,12.91,0.00859375
05/12/1944,12.96,0.003872967
06/12/1944,12.96,0
07/12/1944,12.99,0.002314815
08/12/1944,13.09,0.007698229
11/12/1944,13.17,0.006111536
12/12/1944,13.14,-0.002277904
13/12/1944,13.10,-0.00304414
14/12/1944,13.14,0.003053435
15/12/1944,13.27,0.009893455
18/12/1944,13.19,-0.006028636
19/12/1944,13.23,0.0030326
20/12/1944,13.14,-0.006802721
21/12/1944,13.11,-0.002283105
22/12/1944,13.12,0.000762777
26/12/1944,13.03,-0.006859756
27/12/1944,12.97,-0.004604758
28/12/1944,13.10,0.01002313
29/12/1944,13.28,0.013740458
02/01/1945,13.33,0.00376506
03/01/1945,13.47,0.010502626
04/01/1945,13.49,0.001484781
05/01/1945,13.46,-0.00222387
08/01/1945,13.58,0.008915305
09/01/1945,13.59,0.000736377
10/01/1945,13.69,0.007358352
11/01/1945,13.68,-0.00073046
12/01/1945,13.64,-0.002923977
15/01/1945,13.55,-0.00659824
16/01/1945,13.54,-0.000738007
17/01/1945,13.63,0.006646972
18/01/1945,13.57,-0.004402054
19/01/1945,13.44,-0.009579956
22/01/1945,13.30,-0.010416667
23/01/1945,13.21,-0.006766917
24/01/1945,13.25,0.003028009
25/01/1945,13.33,0.006037736
26/01/1945,13.46,0.009752438
29/01/1945,13.54,0.005943536
30/01/1945,13.46,-0.005908419
31/01/1945,13.47,0.000742942
01/02/1945,13.50,0.002227171
02/02/1945,13.60,0.007407407
05/02/1945,13.70,0.007352941
06/02/1945,13.73,0.002189781
07/02/1945,13.76,0.002184996
08/02/1945,13.76,0
09/02/1945,13.68,-0.005813953
13/02/1945,13.90,0.016081871
14/02/1945,13.97,0.005035971
15/02/1945,14.07,0.007158196
16/02/1945,14.05,-0.001421464
19/02/1945,14.16,0.007829181
20/02/1945,14.21,0.003531073
21/02/1945,14.19,-0.00140746
23/02/1945,14.16,-0.002114165
26/02/1945,14.09,-0.004943503
27/02/1945,14.20,0.007806955
28/02/1945,14.30,0.007042254
01/03/1945,14.32,0.001398601
02/03/1945,14.23,-0.006284916
05/03/1945,14.30,0.004919185
06/03/1945,14.37,0.004895105
07/03/1945,14.38,0.000695894
08/03/1945,14.12,-0.018080668
09/03/1945,13.82,-0.021246459
12/03/1945,13.99,0.012301013
13/03/1945,13.99,0
14/03/1945,14.01,0.001429593
15/03/1945,14.07,0.004282655
16/03/1945,14.09,0.001421464
19/03/1945,14.01,-0.005677786
20/03/1945,13.82,-0.013561742
21/03/1945,13.69,-0.009406657
22/03/1945,13.68,-0.00073046
23/03/1945,13.74,0.004385965
26/03/1945,13.39,-0.025473071
27/03/1945,13.47,0.005974608
28/03/1945,13.58,0.008166295
29/03/1945,13.61,0.002209131
02/04/1945,13.77,0.011756062
03/04/1945,13.79,0.001452433
04/04/1945,13.77,-0.001450326
05/04/1945,13.67,-0.007262164
06/04/1945,13.77,0.007315289
09/04/1945,13.81,0.002904866
10/04/1945,13.86,0.003620565
11/04/1945,14.06,0.014430014
12/04/1945,14.05,-0.000711238
13/04/1945,14.20,0.010676157
16/04/1945,14.49,0.020422535
17/04/1945,14.51,0.001380262
18/04/1945,14.65,0.009648518
19/04/1945,14.51,-0.009556314
20/04/1945,14.49,-0.00137836
23/04/1945,14.63,0.009661836
24/04/1945,14.70,0.004784689
25/04/1945,14.67,-0.002040816
26/04/1945,14.64,-0.00204499
27/04/1945,14.70,0.004098361
30/04/1945,14.84,0.00952381
01/05/1945,14.79,-0.003369272
02/05/1945,14.77,-0.001352265
03/05/1945,14.87,0.006770481
04/05/1945,14.92,0.003362475
07/05/1945,14.93,0.000670241
08/05/1945,14.96,0.002009377
09/05/1945,14.81,-0.010026738
10/05/1945,14.62,-0.012829169
11/05/1945,14.62,0
14/05/1945,14.63,0.000683995
15/05/1945,14.68,0.003417635
16/05/1945,14.69,0.000681199
17/05/1945,14.77,0.005445882
18/05/1945,14.87,0.006770481
21/05/1945,14.82,-0.003362475
22/05/1945,14.81,-0.000674764
23/05/1945,14.70,-0.007427414
24/05/1945,14.70,0
25/05/1945,14.79,0.006122449
28/05/1945,15.03,0.016227181
29/05/1945,15.11,0.005322688
31/05/1945,15.01,-0.006618134
01/06/1945,15.03,0.001332445
04/06/1945,15.05,0.001330672
05/06/1945,15.03,-0.001328904
06/06/1945,14.96,-0.004657352
07/06/1945,14.97,0.000668449
08/06/1945,14.93,-0.002672011
11/06/1945,14.89,-0.002679169
12/06/1945,14.92,0.002014775
13/06/1945,14.99,0.004691689
14/06/1945,15.05,0.004002668
15/06/1945,15.10,0.003322259
18/06/1945,15.09,-0.000662252
19/06/1945,15.11,0.001325381
20/06/1945,15.18,0.004632694
21/06/1945,15.26,0.005270092
22/06/1945,15.28,0.001310616
25/06/1945,15.35,0.004581152
26/06/1945,15.37,0.001302932
27/06/1945,15.35,-0.001301236
28/06/1945,15.04,-0.02019544
29/06/1945,14.87,-0.011303191
02/07/1945,15.03,0.010759919
03/07/1945,15.03,0
05/07/1945,14.86,-0.011310712
06/07/1945,14.91,0.003364738
09/07/1945,15.04,0.008718981
10/07/1945,15.10,0.003989362
11/07/1945,15.05,-0.003311258
12/07/1945,15.09,0.002657807
13/07/1945,15.05,-0.002650762
16/07/1945,14.94,-0.00730897
17/07/1945,14.61,-0.022088353
18/07/1945,14.56,-0.003422313
19/07/1945,14.66,0.006868132
20/07/1945,14.66,0
23/07/1945,14.51,-0.010231924
24/07/1945,14.54,0.00206754
25/07/1945,14.68,0.009628611
26/07/1945,14.38,-0.020435967
27/07/1945,14.45,0.004867872
30/07/1945,14.60,0.010380623
31/07/1945,14.66,0.004109589
01/08/1945,14.68,0.001364256
02/08/1945,14.62,-0.004087193
03/08/1945,14.68,0.004103967
06/08/1945,14.72,0.002724796
07/08/1945,14.52,-0.013586957
08/08/1945,14.55,0.002066116
09/08/1945,14.79,0.016494845
10/08/1945,14.78,-0.000676133
13/08/1945,14.61,-0.01150203
14/08/1945,14.70,0.006160164
17/08/1945,14.62,-0.005442177
20/08/1945,14.40,-0.01504788
21/08/1945,14.46,0.004166667
22/08/1945,14.56,0.006915629
23/08/1945,14.85,0.019917582
24/08/1945,15.05,0.013468013
27/08/1945,15.27,0.01461794
28/08/1945,15.32,0.003274394
29/08/1945,15.30,-0.001305483
30/08/1945,15.35,0.003267974
31/08/1945,15.51,0.010423453
04/09/1945,15.51,0
05/09/1945,15.53,0.001289491
06/09/1945,15.74,0.013522215
07/09/1945,15.73,-0.000635324
10/09/1945,15.78,0.00317864
11/09/1945,15.88,0.006337136
12/09/1945,15.95,0.00440806
13/09/1945,15.95,0
14/09/1945,15.86,-0.005642633
17/09/1945,15.51,-0.022068096
18/09/1945,15.82,0.019987105
19/09/1945,15.97,0.009481669
20/09/1945,16.03,0.003757107
21/09/1945,15.95,-0.004990705
24/09/1945,15.91,-0.002507837
25/09/1945,15.93,0.001257071
26/09/1945,15.92,-0.000627746
27/09/1945,15.86,-0.003768844
28/09/1945,16.05,0.01197976
01/10/1945,16.33,0.017445546
02/10/1945,16.33,0
03/10/1945,16.30,-0.001837171
04/10/1945,16.30,0
05/10/1945,16.38,0.004907976
08/10/1945,16.50,0.007326069
09/10/1945,16.54,0.002424303
10/10/1945,16.60,0.003627509
11/10/1945,16.58,-0.001204819
15/10/1945,16.59,0.000603136
16/10/1945,16.59,0
17/10/1945,16.66,0.004219409
18/10/1945,16.72,0.003601381
19/10/1945,16.59,-0.00777506
22/10/1945,16.71,0.007233213
23/10/1945,16.58,-0.007779713
24/10/1945,16.33,-0.015078408
25/10/1945,16.41,0.004898959
26/10/1945,16.49,0.004875076
29/10/1945,16.30,-0.011522195
30/10/1945,16.38,0.004907976
31/10/1945,16.65,0.016483579
01/11/1945,16.87,0.013213273
02/11/1945,16.86,-0.000592768
05/11/1945,16.94,0.004744958
07/11/1945,17.14,0.011806257
08/11/1945,17.08,-0.003500525
09/11/1945,17.10,0.00117096
13/11/1945,17.04,-0.003508713
14/11/1945,16.95,-0.00528169
15/11/1945,17.08,0.007669557
16/11/1945,17.00,-0.004683841
19/11/1945,17.19,0.011176529
20/11/1945,17.27,0.00465381
21/11/1945,17.02,-0.01447597
23/11/1945,16.85,-0.009988249
26/11/1945,16.94,0.005341306
27/11/1945,17.15,0.012396634
28/11/1945,17.06,-0.005247872
29/11/1945,17.03,-0.001758382
30/11/1945,17.19,0.009395184
03/12/1945,17.44,0.014543338
04/12/1945,17.42,-0.001146846
05/12/1945,17.41,-0.000574053
06/12/1945,17.50,0.005169443
07/12/1945,17.54,0.002285771
10/12/1945,17.68,0.007981699
11/12/1945,17.64,-0.0022625
12/12/1945,17.37,-0.01530601
13/12/1945,17.29,-0.004605642
14/12/1945,17.31,0.001156622
17/12/1945,16.94,-0.021374813
18/12/1945,17.10,0.009445041
19/12/1945,17.10,0
20/12/1945,16.99,-0.006432749
21/12/1945,16.98,-0.000588582
26/12/1945,17.41,0.02532391
27/12/1945,17.28,-0.007466916
28/12/1945,17.31,0.001735995
31/12/1945,17.36,0.002888619
02/01/1946,17.25,-0.006336463
03/01/1946,17.27,0.00115942
04/01/1946,17.23,-0.002316155
07/01/1946,17.31,0.004643006
08/01/1946,17.69,0.021952745
09/01/1946,17.95,0.014697568
10/01/1946,18.07,0.006685181
11/01/1946,18.13,0.003320365
14/01/1946,18.33,0.011031495
15/01/1946,18.36,0.001636716
16/01/1946,18.38,0.001089216
17/01/1946,18.34,-0.002176224
18/01/1946,18.30,-0.00218108
21/01/1946,17.74,-0.03060104
22/01/1946,17.86,0.006764431
23/01/1946,18.07,0.011758062
24/01/1946,18.12,0.002767072
25/01/1946,18.09,-0.001655684
28/01/1946,18.62,0.02929801
29/01/1946,18.67,0.002685231
30/01/1946,18.56,-0.005891859
31/01/1946,18.57,0.000538847
01/02/1946,18.64,0.003769467
04/02/1946,18.62,-0.001072854
05/02/1946,18.70,0.004296455
06/02/1946,18.57,-0.006951925
07/02/1946,18.57,0
08/02/1946,18.55,-0.00107706
11/02/1946,18.24,-0.016711537
13/02/1946,17.98,-0.014254386
14/02/1946,18.09,0.006117909
15/02/1946,18.44,0.019347761
18/02/1946,18.38,-0.003253904
19/02/1946,17.70,-0.036996629
20/02/1946,17.37,-0.018644067
21/02/1946,17.72,0.020149567
25/02/1946,16.91,-0.045711007
26/02/1946,16.81,-0.00591372
27/02/1946,17.15,0.020226117
28/02/1946,17.28,0.007580233
01/03/1946,17.21,-0.004051041
04/03/1946,17.09,-0.006972633
05/03/1946,17.27,0.010532475
06/03/1946,17.19,-0.004632252
07/03/1946,17.34,0.008725945
08/03/1946,17.49,0.008650519
11/03/1946,17.38,-0.006289365
12/03/1946,17.42,0.002301554
13/03/1946,17.15,-0.015499426
14/03/1946,17.09,-0.003498542
15/03/1946,17.28,0.011117671
18/03/1946,17.57,0.016782349
19/03/1946,17.45,-0.006829767
20/03/1946,17.58,0.007449799
21/03/1946,17.70,0.006825995
22/03/1946,17.70,0
25/03/1946,18.07,0.020903897
26/03/1946,18.06,-0.000553459
27/03/1946,17.95,-0.006090698
28/03/1946,17.93,-0.001114262
29/03/1946,18.04,0.006135025
01/04/1946,18.06,0.001108537
02/04/1946,18.07,0.000553765
03/04/1946,18.38,0.017155451
04/04/1946,18.58,0.010881448
05/04/1946,18.54,-0.002152799
08/04/1946,18.62,0.004314994
09/04/1946,18.88,0.013963372
10/04/1946,18.81,-0.003707627
11/04/1946,18.77,-0.002126475
12/04/1946,18.77,0
15/04/1946,18.62,-0.007991422
16/04/1946,18.87,0.013426422
17/04/1946,18.84,-0.001589878
18/04/1946,18.90,0.003184713
22/04/1946,18.88,-0.001058254
23/04/1946,18.84,-0.002118591
24/04/1946,18.65,-0.010084926
25/04/1946,18.54,-0.00589807
26/04/1946,18.58,0.002157443
29/04/1946,18.72,0.00753493
30/04/1946,18.76,0.002136806
01/05/1946,18.71,-0.002665299
02/05/1946,18.62,-0.004810155
03/05/1946,18.46,-0.008593018
06/05/1946,18.26,-0.010834183
07/05/1946,18.51,0.013691128
08/05/1946,18.47,-0.002161048
09/05/1946,18.44,-0.001624147
10/05/1946,18.74,0.016268925
13/05/1946,18.79,0.002668143
14/05/1946,18.67,-0.006386429
15/05/1946,18.53,-0.007498607
16/05/1946,18.64,0.005936211
17/05/1946,18.60,-0.002145869
20/05/1946,18.64,0.002150484
21/05/1946,18.68,0.002145977
22/05/1946,18.80,0.006423929
23/05/1946,18.78,-0.001063723
24/05/1946,18.78,0
27/05/1946,18.92,0.007454685
28/05/1946,19.20,0.014799207
29/05/1946,19.25,0.002604114
31/05/1946,19.18,-0.003636364
03/06/1946,19.05,-0.006777946
04/06/1946,18.93,-0.00629916
05/06/1946,18.82,-0.005810882
06/06/1946,18.81,-0.000531403
07/06/1946,18.82,0.000531685
10/06/1946,18.85,0.001594049
11/06/1946,18.65,-0.01061008
12/06/1946,18.69,0.002144826
13/06/1946,18.80,0.005885393
14/06/1946,18.79,-0.000531809
17/06/1946,18.81,0.001064289
18/06/1946,18.55,-0.013822436
19/06/1946,18.44,-0.005929812
20/06/1946,18.03,-0.022234272
21/06/1946,18.23,0.011092567
24/06/1946,18.27,0.002194185
25/06/1946,18.14,-0.007115545
26/06/1946,18.11,-0.001653694
27/06/1946,18.39,0.01546096
28/06/1946,18.43,0.00217515
01/07/1946,18.54,0.005968584
02/07/1946,18.53,-0.000539374
03/07/1946,18.49,-0.002158715
05/07/1946,18.43,-0.003244997
08/07/1946,18.36,-0.003798101
09/07/1946,18.46,0.005446514
10/07/1946,18.49,0.00162519
11/07/1946,18.39,-0.005408383
12/07/1946,18.27,-0.006525231
15/07/1946,17.95,-0.017514997
16/07/1946,17.97,0.001114095
17/07/1946,18.07,0.005564886
18/07/1946,18.04,-0.001660155
19/07/1946,17.98,-0.003325998
22/07/1946,17.93,-0.002780868
23/07/1946,17.39,-0.030117178
24/07/1946,17.41,0.001150144
25/07/1946,17.50,0.005169443
26/07/1946,17.60,0.005714286
29/07/1946,17.66,0.003409091
30/07/1946,17.76,0.005662514
31/07/1946,17.96,0.011261205
01/08/1946,18.01,0.00278402
02/08/1946,18.02,0.000555247
05/08/1946,17.91,-0.006104329
06/08/1946,17.86,-0.002791681
07/08/1946,18.03,0.009518477
08/08/1946,18.11,0.004437049
09/08/1946,18.05,-0.003313197
12/08/1946,18.08,0.001662105
13/08/1946,18.23,0.00829646
14/08/1946,18.20,-0.001645584
15/08/1946,17.99,-0.011538516
16/08/1946,17.84,-0.008337966
19/08/1946,17.81,-0.00168167
20/08/1946,17.91,0.00561488
21/08/1946,17.74,-0.009491904
22/08/1946,17.56,-0.010146618
23/08/1946,17.58,0.001139009
26/08/1946,17.47,-0.006257167
27/08/1946,16.92,-0.031482486
28/08/1946,16.73,-0.011229314
29/08/1946,16.76,0.001793186
30/08/1946,16.65,-0.006563246
03/09/1946,15.00,-0.099099099
04/09/1946,15.46,0.030666667
05/09/1946,15.99,0.034282018
06/09/1946,15.84,-0.009380863
09/09/1946,15.01,-0.05239899
10/09/1946,14.59,-0.027981346
11/09/1946,15.05,0.031528444
12/09/1946,15.02,-0.001993355
13/09/1946,15.31,0.01930759
16/09/1946,15.40,0.005878511
17/09/1946,15.28,-0.007792208
18/09/1946,14.80,-0.031413613
19/09/1946,14.33,-0.031756757
20/09/1946,14.69,0.025122121
23/09/1946,14.41,-0.019060585
24/09/1946,14.72,0.021512838
25/09/1946,15.10,0.025815217
26/09/1946,15.27,0.011258278
27/09/1946,15.11,-0.010478062
30/09/1946,14.96,-0.009927201
01/10/1946,14.92,-0.002673797
02/10/1946,15.00,0.00536193
03/10/1946,14.98,-0.001333333
04/10/1946,14.81,-0.011348465
07/10/1946,14.70,-0.007427414
08/10/1946,14.53,-0.011564626
09/10/1946,14.12,-0.028217481
10/10/1946,14.33,0.014872521
11/10/1946,14.63,0.020935101
14/10/1946,14.71,0.005468216
15/10/1946,15.30,0.04010877
16/10/1946,15.24,-0.003921569
17/10/1946,15.01,-0.015091864
18/10/1946,14.97,-0.00266489
21/10/1946,15.00,0.002004008
22/10/1946,14.88,-0.008
23/10/1946,14.77,-0.007392473
24/10/1946,14.78,0.000677048
25/10/1946,14.70,-0.00541272
28/10/1946,14.39,-0.021088435
29/10/1946,14.26,-0.009034051
30/10/1946,14.32,0.004207574
31/10/1946,14.84,0.036312849
01/11/1946,15.07,0.015498652
04/11/1946,15.33,0.01725282
06/11/1946,14.67,-0.043052838
07/11/1946,14.79,0.008179959
08/11/1946,14.85,0.004056795
12/11/1946,14.94,0.006060606
13/11/1946,14.81,-0.008701473
14/11/1946,14.89,0.005401756
15/11/1946,14.73,-0.010745467
18/11/1946,14.58,-0.010183299
19/11/1946,14.57,-0.000685871
20/11/1946,14.46,-0.00754976
21/11/1946,14.21,-0.017289073
22/11/1946,14.13,-0.005629838
25/11/1946,14.31,0.012738854
26/11/1946,14.45,0.009783368
27/11/1946,14.55,0.006920415
29/11/1946,14.68,0.008934708
02/12/1946,14.44,-0.016348774
03/12/1946,14.49,0.003462604
04/12/1946,14.72,0.015873016
05/12/1946,14.64,-0.005434783
06/12/1946,14.70,0.004098361
09/12/1946,15.32,0.042176871
10/12/1946,15.32,0
11/12/1946,15.36,0.002610966
12/12/1946,15.15,-0.013671875
13/12/1946,15.17,0.001320132
16/12/1946,15.24,0.00461437
17/12/1946,15.18,-0.003937008
18/12/1946,15.21,0.001976285
19/12/1946,15.45,0.015779093
20/12/1946,15.50,0.003236246
23/12/1946,15.41,-0.005806452
24/12/1946,15.37,-0.002595717
26/12/1946,15.21,-0.010409889
27/12/1946,15.19,-0.001314924
30/12/1946,15.17,-0.001316656
31/12/1946,15.30,0.008569545
02/01/1947,15.20,-0.006535948
03/01/1947,15.26,0.003947368
06/01/1947,15.44,0.011795544
07/01/1947,15.32,-0.007772021
08/01/1947,15.41,0.005874674
09/01/1947,15.44,0.001946788
10/01/1947,15.24,-0.012953368
13/01/1947,14.80,-0.028871391
14/01/1947,14.87,0.00472973
15/01/1947,14.77,-0.00672495
16/01/1947,14.78,0.000677048
17/01/1947,15.07,0.01962111
20/01/1947,15.02,-0.00331785
21/01/1947,14.97,-0.003328895
22/01/1947,15.04,0.004676019
23/01/1947,15.19,0.009973404
24/01/1947,15.21,0.001316656
27/01/1947,15.34,0.008547009
28/01/1947,15.47,0.008474576
29/01/1947,15.65,0.011635423
30/01/1947,15.60,-0.003194888
31/01/1947,15.66,0.003846154
03/02/1947,15.80,0.008939974
04/02/1947,15.83,0.001898734
05/02/1947,15.92,0.005685407
06/02/1947,15.86,-0.003768844
07/02/1947,16.12,0.016393506
10/02/1947,16.05,-0.004342556
11/02/1947,16.14,0.005607477
13/02/1947,15.93,-0.013011091
14/02/1947,15.86,-0.004394225
17/02/1947,15.88,0.001261034
18/02/1947,15.88,0
19/02/1947,15.69,-0.011964736
20/02/1947,15.72,0.001912046
21/02/1947,15.80,0.005089059
24/02/1947,15.67,-0.008227848
25/02/1947,15.47,-0.012763242
26/02/1947,15.30,-0.010989011
27/02/1947,15.48,0.011764706
28/02/1947,15.43,-0.003229974
03/03/1947,15.41,-0.001296176
04/03/1947,15.41,0
05/03/1947,15.59,0.011680727
06/03/1947,15.65,0.003848621
07/03/1947,15.16,-0.031309904
10/03/1947,15.01,-0.009894459
11/03/1947,14.88,-0.008660893
12/03/1947,14.97,0.006048387
13/03/1947,14.93,-0.002672011
14/03/1947,14.78,-0.010046885
17/03/1947,14.82,0.00270636
18/03/1947,15.01,0.012820513
19/03/1947,15.08,0.004663558
20/03/1947,15.07,-0.00066313
21/03/1947,15.25,0.01194426
24/03/1947,15.11,-0.009180328
25/03/1947,15.02,-0.00595632
26/03/1947,15.23,0.013981358
27/03/1947,15.40,0.01116218
